id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,cabang_pelayanan,nama_bank,jumlah_pembayaran,satuan,tahun
1090,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,MANDIRI,0,RUPIAH,2020
1091,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,PERMATA,0,RUPIAH,2020
1092,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,BJB,2147735400,RUPIAH,2020
1093,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,BCA,49571800,RUPIAH,2020
1094,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,BNI,10476600,RUPIAH,2020
1095,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,BRI,0,RUPIAH,2020
1096,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,MANDIRI,0,RUPIAH,2020
1097,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,PERMATA,0,RUPIAH,2020
1098,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,BJB,5000525600,RUPIAH,2020
1099,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,BCA,36079400,RUPIAH,2020
1100,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,BNI,24784000,RUPIAH,2020
1101,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,BRI,0,RUPIAH,2020
1102,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,MANDIRI,0,RUPIAH,2020
1103,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,PERMATA,0,RUPIAH,2020
1104,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,BJB,13305492400,RUPIAH,2020
1105,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,BCA,102893500,RUPIAH,2020
1106,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,BNI,32887800,RUPIAH,2020
1107,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,BRI,0,RUPIAH,2020
1108,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,MANDIRI,0,RUPIAH,2020
1109,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,PERMATA,0,RUPIAH,2020
1110,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,BJB,2902585900,RUPIAH,2020
1111,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,BCA,91476100,RUPIAH,2020
1112,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,BNI,16446600,RUPIAH,2020
1113,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,BRI,0,RUPIAH,2020
1114,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,MANDIRI,0,RUPIAH,2020
1115,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,PERMATA,0,RUPIAH,2020
1116,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,BJB,1370015700,RUPIAH,2020
1117,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,BCA,12477600,RUPIAH,2020
1118,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,BNI,1281000,RUPIAH,2020
1119,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,BRI,0,RUPIAH,2020
1120,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,MANDIRI,0,RUPIAH,2020
1121,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,PERMATA,0,RUPIAH,2020
1122,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,BJB,4031386300,RUPIAH,2020
1123,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,BCA,191700600,RUPIAH,2020
1124,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,BNI,52065900,RUPIAH,2020
1125,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,BRI,0,RUPIAH,2020
1126,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,MANDIRI,0,RUPIAH,2020
1127,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,PERMATA,0,RUPIAH,2020
1128,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,BJB,9695790800,RUPIAH,2020
1129,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,BCA,633089900,RUPIAH,2020
1130,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,BNI,103581000,RUPIAH,2020
1131,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,BRI,0,RUPIAH,2020
1132,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,MANDIRI,0,RUPIAH,2020
1133,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,PERMATA,0,RUPIAH,2020
1134,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,BJB,19619948900,RUPIAH,2020
1135,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,BCA,2343814600,RUPIAH,2020
1136,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,BNI,481294100,RUPIAH,2020
1137,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,BRI,0,RUPIAH,2020
1138,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,MANDIRI,0,RUPIAH,2020
1139,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,PERMATA,0,RUPIAH,2020
1140,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,BJB,47120454500,RUPIAH,2020
1141,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,BCA,0,RUPIAH,2020
1142,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,BNI,0,RUPIAH,2020
1143,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,BRI,0,RUPIAH,2020
1144,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,MANDIRI,2163511400,RUPIAH,2020
1145,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,PERMATA,0,RUPIAH,2020
1146,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,BJB,12342009500,RUPIAH,2020
1147,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,BCA,902848800,RUPIAH,2020
1148,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,BNI,140474600,RUPIAH,2020
1149,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,BRI,0,RUPIAH,2020
1150,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,MANDIRI,0,RUPIAH,2020
1151,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,PERMATA,0,RUPIAH,2020
1152,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,BJB,20207197800,RUPIAH,2020
1153,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,BCA,2191002200,RUPIAH,2020
1154,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,BNI,286833500,RUPIAH,2020
1155,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,BRI,0,RUPIAH,2020
1156,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,MANDIRI,0,RUPIAH,2020
1157,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,PERMATA,0,RUPIAH,2020
1158,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,BJB,1732472000,RUPIAH,2020
1159,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,BCA,190443800,RUPIAH,2020
1160,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,BNI,21745900,RUPIAH,2020
1161,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,BRI,0,RUPIAH,2020
1162,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,MANDIRI,0,RUPIAH,2020
1163,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,PERMATA,0,RUPIAH,2020
1164,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,BJB,28443274100,RUPIAH,2020
1165,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,BCA,2958978500,RUPIAH,2020
1166,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,BNI,236012500,RUPIAH,2020
1167,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,BRI,0,RUPIAH,2020
1168,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,MANDIRI,332800,RUPIAH,2020
1169,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,PERMATA,0,RUPIAH,2020
1170,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,BJB,27363832300,RUPIAH,2020
1171,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,BCA,2095898400,RUPIAH,2020
1172,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,BNI,416899400,RUPIAH,2020
1173,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,BRI,0,RUPIAH,2020
1174,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,MANDIRI,0,RUPIAH,2020
1175,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,PERMATA,0,RUPIAH,2020
1176,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,BJB,32654469100,RUPIAH,2020
1177,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,BCA,1929124900,RUPIAH,2020
1178,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,BNI,469473500,RUPIAH,2020
1179,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,BRI,0,RUPIAH,2020
1180,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,MANDIRI,0,RUPIAH,2020
1181,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,PERMATA,0,RUPIAH,2020
1182,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,BJB,4854292200,RUPIAH,2020
1183,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,BCA,256789500,RUPIAH,2020
1184,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,BNI,75923200,RUPIAH,2020
1185,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,BRI,0,RUPIAH,2020
1186,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,MANDIRI,0,RUPIAH,2020
1187,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,PERMATA,0,RUPIAH,2020
1188,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,BJB,84205499200,RUPIAH,2020
1189,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,BCA,0,RUPIAH,2020
1190,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,BNI,0,RUPIAH,2020
1191,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,BRI,0,RUPIAH,2020
1192,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,MANDIRI,6081677500,RUPIAH,2020
1193,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,PERMATA,0,RUPIAH,2020
1194,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,BJB,45813076800,RUPIAH,2020
1195,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,BCA,0,RUPIAH,2020
1196,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,BNI,0,RUPIAH,2020
1197,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,BRI,0,RUPIAH,2020
1198,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,MANDIRI,4200293500,RUPIAH,2020
1199,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,PERMATA,0,RUPIAH,2020
1200,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,BJB,16372405200,RUPIAH,2020
1201,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,BCA,0,RUPIAH,2020
1202,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,BNI,0,RUPIAH,2020
1203,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,BRI,0,RUPIAH,2020
1204,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,MANDIRI,1372517300,RUPIAH,2020
1205,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,PERMATA,0,RUPIAH,2020
1206,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,BJB,12724866000,RUPIAH,2020
1207,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,BCA,822764700,RUPIAH,2020
1208,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,BNI,152216500,RUPIAH,2020
1209,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,BRI,0,RUPIAH,2020
1210,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,MANDIRI,0,RUPIAH,2020
1211,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,PERMATA,0,RUPIAH,2020
1212,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,BJB,4109990300,RUPIAH,2020
1213,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,BCA,187021800,RUPIAH,2020
1214,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,BNI,81177800,RUPIAH,2020
1215,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,BRI,0,RUPIAH,2020
1216,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,MANDIRI,0,RUPIAH,2020
1217,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,PERMATA,0,RUPIAH,2020
1218,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,BJB,1433820000,RUPIAH,2020
1219,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,BCA,16102000,RUPIAH,2020
1220,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,BNI,11221000,RUPIAH,2020
1221,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,BRI,0,RUPIAH,2020
1222,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,MANDIRI,0,RUPIAH,2020
1223,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,PERMATA,0,RUPIAH,2020
1224,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),BJB,63752033400,RUPIAH,2021
1225,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),BCA,2312852100,RUPIAH,2021
1226,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),BNI,235303700,RUPIAH,2021
1227,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),BRI,0,RUPIAH,2021
1228,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),MANDIRI,0,RUPIAH,2021
1229,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),PERMATA,0,RUPIAH,2021
1230,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,BJB,4433972500,RUPIAH,2021
1231,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,BCA,119868200,RUPIAH,2021
1232,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,BNI,15357700,RUPIAH,2021
1233,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,BRI,0,RUPIAH,2021
1234,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,MANDIRI,0,RUPIAH,2021
1235,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,PERMATA,0,RUPIAH,2021
1236,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,BJB,1020750100,RUPIAH,2021
1237,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,BCA,19255400,RUPIAH,2021
1238,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,BNI,680100,RUPIAH,2021
1239,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,BRI,0,RUPIAH,2021
1240,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,MANDIRI,0,RUPIAH,2021
1241,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,PERMATA,0,RUPIAH,2021
1242,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,BJB,9349687300,RUPIAH,2021
1243,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,BCA,257036500,RUPIAH,2021
1244,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,BNI,14919100,RUPIAH,2021
1245,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,BRI,0,RUPIAH,2021
1246,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,MANDIRI,0,RUPIAH,2021
1247,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,PERMATA,0,RUPIAH,2021
1248,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,BJB,13726514700,RUPIAH,2021
1249,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,BCA,319777400,RUPIAH,2021
1250,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,BNI,69865500,RUPIAH,2021
1251,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,BRI,0,RUPIAH,2021
1252,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,MANDIRI,0,RUPIAH,2021
1253,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,PERMATA,0,RUPIAH,2021
1254,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,BJB,14155251000,RUPIAH,2021
1255,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,BCA,739183100,RUPIAH,2021
1256,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,BNI,80848800,RUPIAH,2021
1257,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,BRI,0,RUPIAH,2021
1258,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,MANDIRI,0,RUPIAH,2021
1259,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,PERMATA,0,RUPIAH,2021
1260,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,BJB,10889587600,RUPIAH,2021
1261,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,BCA,148404100,RUPIAH,2021
1262,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,BNI,25782100,RUPIAH,2021
1263,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,BRI,0,RUPIAH,2021
1264,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,MANDIRI,0,RUPIAH,2021
1265,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,PERMATA,0,RUPIAH,2021
1266,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,BJB,2891201700,RUPIAH,2021
1267,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,BCA,49502800,RUPIAH,2021
1268,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,BNI,10967400,RUPIAH,2021
1269,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,BRI,0,RUPIAH,2021
1270,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,MANDIRI,0,RUPIAH,2021
1271,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,PERMATA,0,RUPIAH,2021
1272,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,BJB,4743002500,RUPIAH,2021
1273,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,BCA,83476500,RUPIAH,2021
1274,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,BNI,13664800,RUPIAH,2021
1275,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,BRI,0,RUPIAH,2021
1276,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,MANDIRI,0,RUPIAH,2021
1277,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,PERMATA,0,RUPIAH,2021
1278,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,BJB,1163240200,RUPIAH,2021
1279,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,BCA,6250700,RUPIAH,2021
1280,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,BNI,1473600,RUPIAH,2021
1281,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,BRI,0,RUPIAH,2021
1282,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,MANDIRI,0,RUPIAH,2021
1283,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN, KABUPATEN PANGANDARAN,PERMATA,0,RUPIAH,2021
1284,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,BJB,7289714500,RUPIAH,2021
1285,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,BCA,49551600,RUPIAH,2021
1286,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,BNI,6996900,RUPIAH,2021
1287,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,BRI,0,RUPIAH,2021
1288,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,MANDIRI,0,RUPIAH,2021
1289,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,PERMATA,0,RUPIAH,2021
1290,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,BJB,10525715400,RUPIAH,2021
1291,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,BCA,209428600,RUPIAH,2021
1292,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,BNI,22567300,RUPIAH,2021
1293,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,BRI,0,RUPIAH,2021
1294,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,MANDIRI,0,RUPIAH,2021
1295,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,PERMATA,0,RUPIAH,2021
1296,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,BJB,2890386900,RUPIAH,2021
1297,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,BCA,39919000,RUPIAH,2021
1298,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,BNI,3123800,RUPIAH,2021
1299,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,BRI,0,RUPIAH,2021
1300,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,MANDIRI,0,RUPIAH,2021
1301,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,PERMATA,0,RUPIAH,2021
1302,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,BJB,6301312100,RUPIAH,2021
1303,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,BCA,22491000,RUPIAH,2021
1304,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,BNI,12338600,RUPIAH,2021
1305,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,BRI,0,RUPIAH,2021
1306,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,MANDIRI,0,RUPIAH,2021
